Image,RBC_GT_Count,RBC_GT_Positions,RBC_Raw_Count,RBC_Raw_Count_Acc,RBC_Raw_Spatial_Acc,RBC_Raw_Prec,RBC_Raw_Positions,RBC_Filt_Count,RBC_Filt_Count_Acc,RBC_Filt_Spatial_Acc,RBC_Filt_Prec,RBC_Filt_Positions,Plat_GT_Count,Plat_GT_Positions,Plat_Raw_Count,Plat_Raw_Count_Acc,Plat_Raw_Spatial_Acc,Plat_Raw_Prec,Plat_Raw_Positions,Plat_Filt_Count,Plat_Filt_Count_Acc,Plat_Filt_Spatial_Acc,Plat_Filt_Prec,Plat_Filt_Positions
BloodImage_00010.jpg,14,"[(173, 274, 259, 387), (80, 408, 179, 532), (75, 311, 171, 412), (141, 71, 250, 169), (217, 169, 326, 267), (244, 189, 353, 287), (164, 561, 268, 640), (242, 562, 338, 640), (301, 539, 397, 640), (338, 539, 434, 640), (1, 11, 80, 112), (83, 26, 177, 120), (1, 324, 78, 430), (1, 443, 78, 549)]",23,0.357,0.276,0.348,"[(1, 3, 86, 99), (1, 330, 64, 419), (1, 460, 68, 576), (1, 584, 81, 639), (1, 211, 40, 294), (31, 44, 77, 93), (75, 576, 181, 639), (81, 1, 212, 101), (82, 491, 142, 577), (83, 304, 163, 391), (112, 496, 208, 593), (134, 435, 159, 452), (145, 77, 244, 148), (172, 571, 247, 639), (179, 281, 257, 358), (218, 1, 256, 30), (229, 178, 336, 282), (239, 521, 468, 639), (373, 134, 479, 323), (342, 258, 437, 379), (356, 491, 417, 536), (426, 4, 479, 82), (409, 336, 479, 458)]",16,0.857,0.364,0.5,"[(1, 3, 86, 99), (1, 330, 64, 419), (1, 460, 68, 576), (1, 584, 81, 639), (75, 576, 181, 639), (81, 1, 212, 101), (82, 491, 142, 577), (83, 304, 163, 391), (112, 496, 208, 593), (145, 77, 244, 148), (172, 571, 247, 639), (179, 281, 257, 358), (229, 178, 336, 282), (342, 258, 437, 379), (426, 4, 479, 82), (409, 336, 479, 458)]",0,[],4,0.0,0.0,0.0,"[(234, 48, 411, 174), (260, 288, 401, 503), (416, 54, 426, 60), (436, 100, 445, 117)]",2,0.0,0.0,0.0,"[(416, 54, 426, 60), (436, 100, 445, 117)]"
BloodImage_00011.jpg,12,"[(14, 221, 113, 320), (51, 337, 150, 436), (79, 319, 180, 425), (192, 358, 277, 465), (295, 24, 410, 120), (115, 459, 222, 551), (1, 117, 115, 213), (283, 396, 395, 497), (305, 576, 396, 640), (336, 234, 426, 327), (379, 87, 474, 220), (238, 455, 340, 581)]",21,0.25,0.1,0.143,"[(1, 528, 31, 601), (13, 127, 45, 195), (3, 231, 82, 304), (27, 72, 143, 206), (47, 1, 173, 91), (59, 246, 148, 316), (64, 311, 176, 427), (41, 610, 156, 639), (129, 466, 249, 639), (207, 419, 253, 454), (249, 488, 392, 639), (254, 468, 310, 514), (263, 608, 290, 629), (290, 390, 387, 489), (295, 295, 459, 395), (305, 39, 394, 111), (327, 136, 428, 296), (334, 121, 377, 167), (412, 1, 479, 67), (423, 89, 452, 111), (415, 294, 454, 317)]",12,1.0,0.143,0.25,"[(13, 127, 45, 195), (3, 231, 82, 304), (27, 72, 143, 206), (47, 1, 173, 91), (59, 246, 148, 316), (64, 311, 176, 427), (41, 610, 156, 639), (290, 390, 387, 489), (295, 295, 459, 395), (305, 39, 394, 111), (327, 136, 428, 296), (412, 1, 479, 67)]",0,[],1,0.0,0.0,0.0,"[(133, 134, 313, 270)]",0,1.0,0.0,0.0,[]
BloodImage_00012.jpg,12,"[(148, 356, 241, 470), (216, 377, 309, 491), (313, 394, 406, 508), (376, 318, 469, 432), (392, 127, 480, 249), (336, 15, 429, 129), (308, 168, 401, 282), (361, 571, 453, 640), (86, 571, 178, 640), (73, 493, 208, 608), (234, 563, 336, 640), (270, 478, 352, 570)]",24,0.0,0.161,0.208,"[(1, 107, 95, 252), (1, 339, 44, 467), (1, 538, 51, 639), (7, 310, 58, 379), (17, 569, 102, 639), (34, 279, 88, 332), (35, 186, 108, 286), (56, 510, 199, 639), (127, 1, 226, 51), (153, 370, 307, 475), (211, 487, 344, 603), (238, 568, 358, 639), (240, 1, 369, 23), (298, 285, 421, 368), (323, 515, 353, 556), (326, 421, 379, 462), (338, 256, 430, 316), (350, 473, 443, 526), (346, 68, 412, 120), (356, 1, 409, 73), (364, 532, 452, 639), (403, 1, 474, 34), (403, 135, 479, 238), (417, 331, 439, 352)]",19,0.417,0.148,0.211,"[(1, 107, 95, 252), (1, 339, 44, 467), (1, 538, 51, 639), (7, 310, 58, 379), (17, 569, 102, 639), (35, 186, 108, 286), (127, 1, 226, 51), (153, 370, 307, 475), (211, 487, 344, 603), (238, 568, 358, 639), (240, 1, 369, 23), (298, 285, 421, 368), (338, 256, 430, 316), (350, 473, 443, 526), (346, 68, 412, 120), (356, 1, 409, 73), (364, 532, 452, 639), (403, 1, 474, 34), (403, 135, 479, 238)]",0,[],3,0.0,0.0,0.0,"[(53, 361, 73, 384), (202, 23, 349, 200), (410, 422, 428, 456)]",2,0.0,0.0,0.0,"[(53, 361, 73, 384), (410, 422, 428, 456)]"
BloodImage_00013.jpg,10,"[(288, 260, 391, 366), (295, 415, 422, 517), (120, 366, 226, 483), (97, 98, 189, 204), (236, 494, 338, 602), (1, 320, 89, 424), (10, 192, 101, 297), (62, 537, 149, 626), (77, 475, 165, 564), (365, 199, 468, 322)]",25,0.0,0.207,0.24,"[(1, 167, 79, 294), (1, 337, 50, 410), (1, 535, 20, 574), (20, 316, 120, 406), (36, 183, 124, 272), (44, 15, 164, 140), (84, 379, 220, 478), (84, 483, 137, 566), (1, 597, 130, 639), (107, 500, 279, 593), (123, 131, 137, 163), (115, 564, 218, 639), (242, 623, 285, 639), (265, 493, 356, 590), (287, 591, 383, 639), (297, 271, 383, 352), (239, 1, 328, 41), (341, 46, 359, 64), (365, 1, 479, 57), (366, 204, 460, 312), (353, 422, 420, 501), (417, 350, 479, 543), (424, 583, 479, 639), (451, 95, 479, 177), (409, 324, 479, 376)]",18,0.2,0.273,0.333,"[(1, 167, 79, 294), (1, 337, 50, 410), (20, 316, 120, 406), (36, 183, 124, 272), (84, 379, 220, 478), (84, 483, 137, 566), (1, 597, 130, 639), (107, 500, 279, 593), (115, 564, 218, 639), (265, 493, 356, 590), (287, 591, 383, 639), (297, 271, 383, 352), (365, 1, 479, 57), (366, 204, 460, 312), (353, 422, 420, 501), (417, 350, 479, 543), (424, 583, 479, 639), (451, 95, 479, 177)]",0,[],1,0.0,0.0,0.0,"[(232, 55, 373, 195)]",0,1.0,0.0,0.0,[]
BloodImage_00014.jpg,14,"[(16, 77, 99, 167), (70, 53, 153, 143), (145, 1, 228, 73), (141, 159, 249, 252), (1, 335, 94, 407), (79, 316, 171, 421), (1, 440, 92, 545), (333, 80, 439, 202), (400, 217, 480, 331), (311, 359, 391, 457), (218, 389, 310, 490), (336, 504, 428, 605), (232, 545, 324, 608), (83, 228, 189, 342)]",17,0.786,0.292,0.412,"[(1, 562, 76, 639), (4, 451, 89, 525), (5, 491, 134, 609), (17, 344, 70, 396), (24, 50, 183, 163), (66, 240, 165, 410), (129, 496, 443, 639), (133, 170, 232, 288), (166, 1, 216, 62), (223, 410, 315, 501), (308, 369, 382, 431), (344, 92, 432, 193), (362, 201, 416, 250), (312, 466, 396, 509), (392, 221, 479, 327), (442, 458, 479, 530), (452, 194, 479, 237)]",11,0.786,0.316,0.545,"[(1, 562, 76, 639), (4, 451, 89, 525), (5, 491, 134, 609), (17, 344, 70, 396), (66, 240, 165, 410), (133, 170, 232, 288), (223, 410, 315, 501), (308, 369, 382, 431), (344, 92, 432, 193), (392, 221, 479, 327), (442, 458, 479, 530)]",0,[],7,0.0,0.0,0.0,"[(75, 384, 85, 391), (97, 512, 104, 517), (199, 394, 208, 406), (226, 292, 232, 298), (234, 250, 344, 374), (358, 250, 368, 257), (406, 378, 412, 384)]",6,0.0,0.0,0.0,"[(75, 384, 85, 391), (97, 512, 104, 517), (199, 394, 208, 406), (226, 292, 232, 298), (358, 250, 368, 257), (406, 378, 412, 384)]"
BloodImage_00015.jpg,14,"[(359, 421, 457, 521), (404, 269, 480, 366), (88, 446, 158, 546), (131, 430, 204, 530), (142, 345, 221, 431), (181, 352, 310, 470), (18, 336, 114, 450), (43, 539, 140, 640), (276, 1, 377, 98), (398, 1, 478, 120), (62, 69, 163, 167), (230, 170, 331, 268), (144, 566, 249, 640), (1, 435, 69, 533)]",20,0.571,0.36,0.45,"[(1, 1, 98, 80), (1, 262, 11, 283), (1, 447, 61, 527), (22, 359, 110, 447), (49, 564, 138, 639), (62, 79, 160, 157), (98, 449, 194, 531), (128, 579, 236, 639), (135, 98, 194, 164), (156, 362, 251, 438), (214, 226, 293, 348), (237, 143, 355, 264), (281, 89, 358, 154), (283, 1, 372, 104), (372, 445, 405, 516), (400, 447, 479, 639), (409, 3, 479, 108), (424, 275, 479, 310), (427, 311, 479, 451), (470, 186, 479, 222)]",16,0.857,0.429,0.562,"[(1, 1, 98, 80), (1, 447, 61, 527), (22, 359, 110, 447), (49, 564, 138, 639), (62, 79, 160, 157), (98, 449, 194, 531), (128, 579, 236, 639), (135, 98, 194, 164), (156, 362, 251, 438), (214, 226, 293, 348), (237, 143, 355, 264), (281, 89, 358, 154), (283, 1, 372, 104), (400, 447, 479, 639), (409, 3, 479, 108), (427, 311, 479, 451)]",0,[],5,0.0,0.0,0.0,"[(0, 151, 16, 176), (22, 156, 219, 359), (184, 198, 192, 205), (212, 213, 227, 240), (384, 309, 403, 327)]",4,0.0,0.0,0.0,"[(0, 151, 16, 176), (184, 198, 192, 205), (212, 213, 227, 240), (384, 309, 403, 327)]"
BloodImage_00016.jpg,10,"[(124, 327, 229, 420), (331, 134, 440, 248), (333, 237, 442, 351), (190, 348, 299, 462), (86, 450, 174, 539), (1, 574, 78, 640), (80, 536, 176, 631), (295, 576, 402, 640), (336, 433, 436, 539), (162, 67, 262, 173)]",25,0.0,0.129,0.16,"[(1, 1, 98, 96), (1, 140, 16, 197), (1, 452, 28, 521), (1, 491, 170, 639), (95, 464, 145, 498), (135, 349, 320, 457), (142, 525, 163, 545), (146, 334, 158, 353), (154, 170, 182, 186), (175, 64, 332, 235), (184, 1, 287, 73), (242, 441, 400, 606), (247, 1, 333, 74), (270, 220, 330, 303), (275, 112, 340, 175), (286, 585, 367, 639), (280, 367, 350, 448), (333, 142, 435, 208), (336, 598, 399, 639), (346, 253, 430, 340), (322, 1, 407, 31), (385, 431, 479, 528), (426, 234, 471, 263), (440, 590, 479, 639), (458, 341, 479, 410)]",11,0.9,0.235,0.364,"[(1, 1, 98, 96), (135, 349, 320, 457), (184, 1, 287, 73), (247, 1, 333, 74), (270, 220, 330, 303), (275, 112, 340, 175), (286, 585, 367, 639), (333, 142, 435, 208), (346, 253, 430, 340), (322, 1, 407, 31), (385, 431, 479, 528)]",0,[],1,0.0,0.0,0.0,"[(162, 170, 248, 302)]",0,1.0,0.0,0.0,[]
BloodImage_00017.jpg,13,"[(79, 406, 184, 500), (298, 443, 403, 553), (353, 430, 458, 540), (42, 281, 147, 391), (67, 248, 157, 326), (179, 407, 265, 509), (174, 484, 260, 586), (223, 1, 309, 103), (5, 154, 84, 256), (1, 549, 69, 639), (104, 533, 209, 636), (387, 129, 473, 231), (381, 234, 471, 335)]",26,0.0,0.182,0.231,"[(1, 53, 51, 164), (1, 161, 59, 284), (1, 419, 72, 491), (1, 501, 91, 639), (34, 177, 76, 249), (53, 269, 152, 360), (58, 540, 100, 609), (82, 416, 176, 497), (115, 1, 197, 36), (115, 471, 315, 639), (93, 226, 153, 307), (129, 224, 181, 296), (230, 21, 259, 68), (231, 427, 259, 484), (219, 203, 281, 297), (255, 1, 364, 141), (295, 599, 372, 639), (314, 436, 453, 542), (318, 1, 380, 85), (319, 527, 344, 546), (316, 198, 393, 281), (352, 325, 479, 458), (353, 56, 424, 125), (394, 140, 463, 218), (400, 252, 479, 321), (420, 1, 479, 52)]",20,0.462,0.222,0.3,"[(1, 53, 51, 164), (1, 161, 59, 284), (1, 419, 72, 491), (1, 501, 91, 639), (34, 177, 76, 249), (53, 269, 152, 360), (82, 416, 176, 497), (115, 1, 197, 36), (129, 224, 181, 296), (219, 203, 281, 297), (255, 1, 364, 141), (295, 599, 372, 639), (314, 436, 453, 542), (318, 1, 380, 85), (316, 198, 393, 281), (352, 325, 479, 458), (353, 56, 424, 125), (394, 140, 463, 218), (400, 252, 479, 321), (420, 1, 479, 52)]",0,[],3,0.0,0.0,0.0,"[(58, 400, 67, 410), (255, 142, 355, 249), (286, 260, 346, 314)]",1,0.0,0.0,0.0,"[(58, 400, 67, 410)]"
BloodImage_00018.jpg,13,"[(402, 407, 480, 513), (424, 288, 480, 388), (99, 177, 195, 297), (33, 122, 129, 242), (107, 456, 203, 576), (207, 455, 287, 551), (81, 569, 180, 640), (274, 537, 368, 640), (309, 408, 403, 511), (161, 298, 255, 401), (210, 1, 311, 89), (332, 69, 446, 181), (190, 174, 304, 286)]",22,0.308,0.094,0.136,"[(1, 227, 36, 320), (16, 1, 153, 123), (22, 203, 77, 287), (70, 152, 107, 185), (120, 371, 241, 561), (121, 1, 158, 36), (89, 583, 175, 639), (178, 311, 248, 377), (175, 591, 278, 639), (198, 152, 356, 280), (202, 27, 333, 161), (215, 467, 360, 588), (225, 1, 333, 64), (257, 309, 373, 498), (315, 573, 362, 616), (319, 99, 407, 216), (349, 214, 401, 266), (366, 593, 465, 639), (388, 106, 473, 227), (434, 421, 479, 499), (439, 321, 467, 361), (430, 60, 479, 115)]",9,0.692,0.048,0.111,"[(178, 311, 248, 377), (175, 591, 278, 639), (202, 27, 333, 161), (215, 467, 360, 588), (225, 1, 333, 64), (319, 99, 407, 216), (366, 593, 465, 639), (388, 106, 473, 227), (434, 421, 479, 499)]",0,[],3,0.0,0.0,0.0,"[(12, 375, 18, 382), (18, 339, 136, 470), (128, 368, 140, 380)]",2,0.0,0.0,0.0,"[(12, 375, 18, 382), (128, 368, 140, 380)]"
BloodImage_00019.jpg,12,"[(332, 416, 421, 506), (402, 240, 480, 330), (172, 35, 276, 126), (147, 395, 236, 485), (143, 301, 209, 436), (1, 105, 95, 234), (338, 525, 448, 620), (52, 537, 142, 615), (208, 306, 313, 435), (215, 461, 336, 546), (288, 189, 377, 279), (301, 40, 385, 163)]",19,0.417,0.24,0.316,"[(1, 18, 89, 222), (1, 374, 13, 448), (38, 513, 136, 639), (139, 1, 243, 42), (152, 312, 306, 421), (154, 603, 229, 639), (188, 49, 268, 120), (209, 469, 349, 636), (248, 239, 319, 308), (285, 149, 333, 195), (287, 125, 443, 266), (304, 21, 353, 127), (335, 27, 479, 107), (336, 1, 410, 61), (347, 471, 448, 608), (367, 422, 415, 468), (415, 233, 479, 324), (420, 631, 478, 639), (447, 1, 479, 45)]",8,0.667,0.333,0.625,"[(1, 18, 89, 222), (38, 513, 136, 639), (139, 1, 243, 42), (188, 49, 268, 120), (335, 27, 479, 107), (336, 1, 410, 61), (347, 471, 448, 608), (415, 233, 479, 324)]",0,[],6,0.0,0.0,0.0,"[(0, 296, 10, 319), (116, 224, 121, 229), (128, 241, 138, 252), (134, 138, 246, 282), (134, 260, 143, 268), (431, 96, 448, 115)]",5,0.0,0.0,0.0,"[(0, 296, 10, 319), (116, 224, 121, 229), (128, 241, 138, 252), (134, 260, 143, 268), (431, 96, 448, 115)]"
BloodImage_00020.jpg,14,"[(27, 405, 125, 502), (205, 466, 317, 572), (246, 505, 333, 621), (366, 454, 480, 592), (371, 144, 465, 247), (286, 40, 380, 143), (246, 292, 340, 395), (109, 229, 203, 332), (254, 151, 340, 240), (177, 74, 280, 186), (47, 516, 145, 613), (392, 67, 478, 156), (9, 41, 84, 147), (43, 1, 138, 103)]",20,0.571,0.172,0.25,"[(1, 143, 27, 176), (1, 119, 145, 260), (1, 333, 11, 405), (1, 470, 47, 587), (39, 1, 143, 100), (42, 417, 155, 603), (89, 624, 182, 639), (90, 1, 183, 72), (122, 236, 266, 319), (159, 1, 227, 102), (187, 124, 265, 195), (220, 468, 389, 602), (222, 110, 272, 171), (222, 287, 340, 384), (244, 159, 353, 274), (272, 603, 301, 639), (290, 1, 411, 55), (293, 47, 374, 140), (380, 460, 479, 575), (381, 85, 479, 235)]",12,0.857,0.238,0.417,"[(1, 470, 47, 587), (39, 1, 143, 100), (90, 1, 183, 72), (122, 236, 266, 319), (159, 1, 227, 102), (187, 124, 265, 195), (222, 110, 272, 171), (222, 287, 340, 384), (244, 159, 353, 274), (290, 1, 411, 55), (293, 47, 374, 140), (380, 460, 479, 575)]",0,[],3,0.0,0.0,0.0,"[(134, 92, 154, 109), (216, 442, 227, 455), (348, 363, 442, 458)]",2,0.0,0.0,0.0,"[(134, 92, 154, 109), (216, 442, 227, 455)]"
BloodImage_00021.jpg,13,"[(339, 100, 458, 209), (140, 369, 259, 478), (111, 529, 207, 618), (4, 392, 100, 481), (168, 285, 266, 394), (273, 16, 371, 125), (106, 1, 201, 97), (100, 76, 195, 174), (1, 209, 117, 318), (111, 160, 209, 269), (138, 367, 257, 476), (244, 144, 323, 275), (373, 464, 467, 575)]",18,0.615,0.348,0.444,"[(1, 443, 52, 547), (5, 146, 353, 316), (13, 108, 70, 201), (1, 396, 86, 457), (15, 620, 59, 639), (51, 85, 142, 187), (119, 531, 203, 636), (130, 2, 196, 89), (156, 349, 257, 465), (184, 282, 264, 359), (153, 120, 227, 170), (240, 22, 367, 154), (347, 250, 459, 344), (349, 112, 450, 191), (369, 586, 465, 639), (399, 473, 463, 557), (412, 282, 479, 383), (436, 357, 479, 491)]",15,0.846,0.4,0.533,"[(1, 443, 52, 547), (13, 108, 70, 201), (1, 396, 86, 457), (51, 85, 142, 187), (119, 531, 203, 636), (130, 2, 196, 89), (156, 349, 257, 465), (184, 282, 264, 359), (240, 22, 367, 154), (347, 250, 459, 344), (349, 112, 450, 191), (369, 586, 465, 639), (399, 473, 463, 557), (412, 282, 479, 383), (436, 357, 479, 491)]",0,[],2,0.0,0.0,0.0,"[(109, 384, 132, 412), (313, 345, 427, 455)]",1,0.0,0.0,0.0,"[(109, 384, 132, 412)]"
BloodImage_00022.jpg,13,"[(247, 374, 348, 483), (378, 434, 479, 543), (378, 389, 479, 498), (395, 274, 480, 386), (146, 294, 231, 396), (65, 440, 171, 576), (133, 475, 263, 576), (154, 40, 239, 138), (347, 101, 451, 209), (15, 284, 119, 392), (47, 17, 147, 109), (377, 572, 476, 640), (322, 1, 421, 95)]",19,0.538,0.185,0.263,"[(1, 290, 114, 447), (1, 481, 21, 535), (1, 597, 59, 639), (1, 204, 31, 265), (23, 1, 127, 91), (71, 447, 256, 558), (80, 304, 215, 436), (92, 1, 184, 82), (180, 1, 287, 119), (272, 619, 328, 639), (227, 392, 295, 470), (289, 341, 409, 442), (339, 1, 479, 96), (370, 107, 479, 191), (380, 401, 479, 519), (393, 581, 473, 639), (405, 302, 449, 364), (418, 310, 479, 375), (427, 267, 479, 317)]",13,1.0,0.238,0.385,"[(1, 290, 114, 447), (1, 597, 59, 639), (23, 1, 127, 91), (80, 304, 215, 436), (92, 1, 184, 82), (180, 1, 287, 119), (289, 341, 409, 442), (339, 1, 479, 96), (370, 107, 479, 191), (380, 401, 479, 519), (393, 581, 473, 639), (418, 310, 479, 375), (427, 267, 479, 317)]",0,[],5,0.0,0.0,0.0,"[(7, 160, 25, 183), (207, 403, 224, 419), (213, 170, 219, 176), (220, 144, 351, 265), (336, 107, 351, 131)]",4,0.0,0.0,0.0,"[(7, 160, 25, 183), (207, 403, 224, 419), (213, 170, 219, 176), (336, 107, 351, 131)]"
BloodImage_00023.jpg,13,"[(360, 311, 473, 415), (115, 281, 242, 387), (282, 181, 374, 287), (248, 310, 366, 412), (145, 520, 263, 622), (81, 401, 199, 503), (350, 543, 441, 640), (156, 28, 248, 109), (1, 46, 76, 137), (1, 488, 68, 597), (406, 49, 480, 175), (1, 368, 113, 454), (281, 1, 388, 92)]",21,0.385,0.214,0.286,"[(1, 1, 90, 92), (1, 145, 38, 253), (1, 302, 145, 497), (1, 493, 32, 527), (1, 97, 38, 159), (28, 543, 153, 639), (86, 1, 158, 23), (124, 290, 241, 373), (151, 529, 253, 617), (138, 407, 181, 472), (224, 1, 352, 93), (239, 319, 344, 400), (254, 188, 350, 301), (281, 532, 463, 638), (321, 1, 405, 84), (322, 193, 374, 267), (364, 319, 469, 412), (412, 450, 479, 567), (420, 68, 479, 163), (446, 607, 467, 631), (457, 391, 479, 466)]",12,0.923,0.316,0.5,"[(1, 1, 90, 92), (1, 145, 38, 253), (28, 543, 153, 639), (124, 290, 241, 373), (151, 529, 253, 617), (224, 1, 352, 93), (239, 319, 344, 400), (254, 188, 350, 301), (321, 1, 405, 84), (364, 319, 469, 412), (412, 450, 479, 567), (420, 68, 479, 163)]",0,[],1,0.0,0.0,0.0,"[(69, 127, 189, 255)]",0,1.0,0.0,0.0,[]
BloodImage_00024.jpg,12,"[(91, 90, 193, 190), (121, 271, 223, 371), (1, 499, 89, 605), (92, 438, 213, 525), (260, 368, 362, 468), (341, 403, 451, 509), (182, 197, 314, 309), (198, 109, 295, 197), (311, 24, 424, 137), (251, 567, 381, 640), (119, 387, 221, 487), (322, 487, 423, 592)]",19,0.417,0.148,0.211,"[(1, 1, 30, 32), (1, 514, 85, 598), (1, 591, 15, 639), (96, 404, 222, 533), (107, 97, 180, 152), (133, 225, 260, 338), (155, 323, 213, 378), (159, 476, 373, 639), (205, 119, 322, 286), (218, 480, 248, 505), (240, 1, 400, 129), (265, 557, 378, 639), (279, 413, 348, 481), (329, 135, 383, 165), (333, 412, 444, 479), (375, 329, 425, 389), (415, 613, 475, 639), (447, 381, 479, 460), (442, 1, 479, 69)]",9,0.75,0.235,0.444,"[(1, 514, 85, 598), (96, 404, 222, 533), (107, 97, 180, 152), (133, 225, 260, 338), (155, 323, 213, 378), (265, 557, 378, 639), (279, 413, 348, 481), (333, 412, 444, 479), (447, 381, 479, 460)]",0,[],1,0.0,0.0,0.0,"[(0, 328, 91, 464)]",0,1.0,0.0,0.0,[]
BloodImage_00026.jpg,14,"[(4, 181, 110, 279), (155, 115, 261, 213), (289, 232, 395, 330), (357, 81, 460, 196), (193, 6, 279, 115), (111, 458, 215, 570), (195, 505, 284, 600), (194, 294, 321, 416), (354, 327, 451, 429), (281, 423, 378, 525), (82, 296, 197, 400), (69, 102, 161, 208), (128, 1, 220, 106), (359, 181, 454, 273)]",22,0.429,0.091,0.136,"[(1, 190, 95, 273), (1, 330, 62, 439), (1, 565, 100, 639), (18, 337, 95, 389), (90, 54, 247, 197), (114, 299, 240, 450), (88, 558, 138, 599), (119, 442, 232, 562), (138, 1, 184, 67), (151, 1, 375, 94), (200, 298, 286, 354), (205, 376, 281, 488), (228, 448, 336, 564), (257, 629, 285, 639), (259, 331, 310, 394), (311, 204, 459, 419), (372, 92, 465, 232), (397, 207, 448, 261), (390, 1, 479, 41), (443, 391, 479, 483), (447, 281, 479, 329), (444, 595, 479, 639)]",15,0.929,0.115,0.2,"[(1, 190, 95, 273), (1, 330, 62, 439), (1, 565, 100, 639), (18, 337, 95, 389), (114, 299, 240, 450), (119, 442, 232, 562), (151, 1, 375, 94), (200, 298, 286, 354), (205, 376, 281, 488), (228, 448, 336, 564), (259, 331, 310, 394), (372, 92, 465, 232), (397, 207, 448, 261), (390, 1, 479, 41), (443, 391, 479, 483)]",0,[],11,0.0,0.0,0.0,"[(0, 458, 61, 553), (45, 454, 55, 461), (58, 507, 73, 528), (63, 451, 93, 471), (64, 474, 82, 490), (74, 504, 87, 518), (90, 485, 96, 495), (202, 282, 214, 290), (234, 48, 245, 58), (277, 166, 288, 176), (435, 298, 449, 310)]",10,0.0,0.0,0.0,"[(45, 454, 55, 461), (58, 507, 73, 528), (63, 451, 93, 471), (64, 474, 82, 490), (74, 504, 87, 518), (90, 485, 96, 495), (202, 282, 214, 290), (234, 48, 245, 58), (277, 166, 288, 176), (435, 298, 449, 310)]"
BloodImage_00028.jpg,13,"[(166, 224, 276, 320), (300, 206, 410, 302), (283, 1, 403, 115), (126, 145, 233, 242), (282, 333, 389, 430), (181, 1, 276, 88), (1, 134, 68, 216), (179, 556, 296, 640), (260, 461, 367, 558), (1, 555, 99, 640), (166, 388, 265, 491), (374, 537, 473, 640), (73, 400, 176, 494)]",21,0.385,0.097,0.143,"[(1, 1, 85, 66), (1, 197, 50, 269), (1, 323, 11, 340), (1, 568, 90, 639), (1, 136, 61, 204), (72, 595, 172, 639), (79, 461, 182, 574), (108, 429, 122, 448), (122, 1, 263, 59), (165, 158, 208, 227), (187, 186, 303, 306), (193, 74, 274, 158), (186, 443, 261, 497), (219, 565, 239, 582), (248, 128, 320, 218), (260, 447, 371, 561), (334, 466, 479, 639), (335, 268, 439, 379), (395, 341, 450, 402), (402, 379, 479, 467), (418, 144, 479, 238)]",15,0.846,0.077,0.133,"[(1, 1, 85, 66), (1, 197, 50, 269), (1, 568, 90, 639), (72, 595, 172, 639), (79, 461, 182, 574), (122, 1, 263, 59), (187, 186, 303, 306), (193, 74, 274, 158), (186, 443, 261, 497), (248, 128, 320, 218), (260, 447, 371, 561), (335, 268, 439, 379), (395, 341, 450, 402), (402, 379, 479, 467), (418, 144, 479, 238)]",0,[],1,0.0,0.0,0.0,"[(12, 273, 149, 382)]",0,1.0,0.0,0.0,[]
BloodImage_00029.jpg,13,"[(368, 265, 467, 370), (353, 392, 466, 509), (149, 357, 229, 462), (131, 426, 235, 539), (325, 141, 429, 254), (192, 239, 291, 344), (91, 241, 190, 346), (1, 418, 99, 523), (23, 80, 148, 208), (86, 47, 173, 127), (362, 13, 456, 109), (305, 1, 402, 74), (58, 529, 145, 637)]",25,0.077,0.226,0.28,"[(1, 17, 20, 52), (1, 141, 16, 178), (1, 438, 97, 531), (1, 546, 18, 566), (17, 628, 55, 639), (1, 327, 63, 406), (26, 293, 43, 311), (27, 216, 128, 281), (67, 516, 180, 624), (82, 52, 142, 138), (106, 250, 188, 327), (125, 19, 206, 108), (142, 426, 168, 511), (156, 375, 222, 466), (162, 1, 259, 68), (198, 277, 229, 313), (211, 154, 421, 327), (247, 1, 416, 95), (264, 599, 367, 639), (345, 175, 384, 210), (364, 406, 446, 495), (381, 275, 459, 362), (412, 498, 479, 626), (413, 455, 456, 504), (414, 24, 479, 99)]",15,0.846,0.333,0.467,"[(1, 438, 97, 531), (1, 327, 63, 406), (27, 216, 128, 281), (67, 516, 180, 624), (82, 52, 142, 138), (106, 250, 188, 327), (125, 19, 206, 108), (156, 375, 222, 466), (162, 1, 259, 68), (247, 1, 416, 95), (264, 599, 367, 639), (364, 406, 446, 495), (381, 275, 459, 362), (412, 498, 479, 626), (414, 24, 479, 99)]",0,[],2,0.0,0.0,0.0,"[(185, 85, 303, 198), (287, 456, 304, 475)]",1,0.0,0.0,0.0,"[(287, 456, 304, 475)]"
